Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,3677,3677.000,471,3186,4699,5428,7359,9020,10572,14683,20609
1,3975,3975.000,470,2859,4133,5023,6923,8441,9786,14803,18364
2,3947,3947.000,453,2821,4193,5056,6942,8701,10103,14588,17991
3,3943,3943.000,435,2656,4295,5069,7020,8872,10358,14503,18148
4,4115,4115.000,431,2581,3768,4857,6715,8511,9955,15023,22618
5,4117,4117.000,455,2527,4118,4848,6679,8474,10080,14184,18144
6,4128,4128.000,438,2506,3882,4845,6777,8556,10025,14554,20632
7,4167,4167.000,428,2498,3795,4793,6735,8412,9772,14309,17403
8,4080,4080.000,448,2458,3999,4897,6952,8567,10532,14932,19188
9,4108,4108.000,435,2420,3930,4854,6760,8526,10605,14908,17970
10,4186,4186.000,426,2411,3856,4779,6625,8433,10466,14565,19340
11,4187,4187.000,434,2378,3779,4770,6742,8454,10581,14693,21132
12,4197,4197.000,467,2405,3980,4762,6666,8455,9827,14070,17222
13,4203,4203.000,425,2375,4006,4757,6704,8444,9823,14147,16580
14,4111,4111.000,458,2466,4033,4856,6732,8539,10211,14897,17876
15,4234,4234.000,444,2333,3700,4715,6685,8426,10135,14460,18887
16,4304,4304.000,428,2319,3657,4640,6528,8219,9671,14610,20031
17,4246,4246.000,432,2340,3797,4704,6572,8347,10151,14339,18177
18,4201,4201.000,441,2367,3816,4754,6705,8425,10126,14750,22992
19,4197,4197.000,454,2398,3982,4768,6707,8397,10019,14811,19022
20,3971,3971.000,432,2534,4071,5025,6981,8878,10970,15318,22035
21,4107,4107.000,456,2418,4105,4869,6729,8597,10436,14995,20110
22,4153,4153.000,449,2384,3870,4801,6719,8578,10553,14535,19091
23,4218,4218.000,445,2316,3913,4747,6655,8433,10254,14566,18148
24,4199,4199.000,433,2307,4007,4756,6667,8283,10119,14637,20506
25,4281,4281.000,434,2312,3676,4664,6650,8246,9736,14215,19945
26,4159,4159.000,428,2331,4010,4807,6722,8542,10597,14539,17701
27,4237,4237.000,444,2321,3896,4713,6601,8332,9972,14660,17349
28,4311,4311.000,429,2282,3771,4630,6525,8273,9860,14009,22397
29,3984,3984.000,425,2335,3996,5019,6736,8682,11572,25173,38257
30,4269,4269.000,450,2347,3718,4674,6577,8236,9821,14583,18083
31,4226,4226.000,436,2323,3847,4733,6664,8482,10222,14784,17904
32,3880,3880.000,427,2352,4061,5151,6801,8572,11106,15488,75929
33,4189,4189.000,446,2324,3711,4766,6616,8586,10547,14633,19563
34,4227,4227.000,423,2341,4000,4733,6541,8292,10134,14544,22573
35,4240,4240.000,437,2320,3892,4710,6698,8393,9924,14704,16949
36,4261,4261.000,451,2323,3832,4694,6629,8313,9785,14546,17967
37,4272,4272.000,441,2304,3773,4674,6553,8281,9817,14866,19150
38,4282,4282.000,407,2273,3747,4674,6616,8309,9538,14659,18489
39,4199,4199.000,437,2299,3785,4751,6715,8422,10327,14847,18921
40,4299,4299.000,439,2282,3611,4651,6608,8365,9966,14444,17934
41,4271,4271.000,433,2274,3482,4677,6672,8437,10132,14752,22366
42,4290,4290.000,436,2308,3690,4665,6621,8324,9821,14553,17605
43,4264,4264.000,412,2307,3934,4682,6545,8322,9909,14352,18737
44,4140,4140.000,436,2350,4058,4822,6749,8614,10181,15384,20099
45,4181,4181.000,431,2319,3987,4788,6644,8480,11040,15191,23447
46,4282,4282.000,431,2279,3894,4666,6506,8239,9936,14498,18460
47,4241,4241.000,426,2309,3779,4724,6604,8519,10153,14737,19080
48,4255,4255.000,431,2297,3829,4675,6597,8356,9754,14441,20330
49,4240,4240.000,439,2309,3861,4725,6566,8485,10297,14824,18384
50,4231,4231.000,453,2306,3852,4718,6581,8416,10061,14554,18029
51,4311,4311.000,433,2281,3839,4633,6526,8259,9690,13997,18820
52,4378,4378.000,416,2241,3490,4569,6414,8211,10026,13916,17633
53,4297,4297.000,413,2263,3981,4653,6553,8214,9708,14294,17324
54,4296,4296.000,426,2271,3744,4652,6586,8355,9865,14360,17941
55,4339,4339.000,433,2278,3608,4607,6510,8275,9670,14735,18684
56,4297,4297.000,442,2305,3852,4644,6569,8181,9504,14181,19277
57,4156,4156.000,436,2316,4102,4817,6749,8513,10709,14553,18961
58,4077,4077.000,408,2376,4064,4893,6860,8685,10423,14848,24827
59,3412,3412.000,447,2570,5257,5903,7977,10691,12842,18007,47996
60,2541,2541.000,446,3382,5624,7827,8159,10824,13347,50642,200073
61,3628,3628.000,442,3093,4997,5500,7459,9268,11646,15264,19972
62,3770,3770.000,442,2980,4794,5306,7155,8972,11033,14888,18615
63,3782,3782.000,445,2878,4786,5285,7095,9002,11046,15127,20771
64,3834,3834.000,436,2805,4590,5212,7182,8952,10965,15006,20520
65,3994,3994.000,434,2685,4361,5007,6879,8561,10310,14533,22594
66,4020,4020.000,431,2622,4161,4963,6860,8569,10878,14473,19191
67,4072,4072.000,429,2610,4040,4918,6743,8686,10450,14541,17295
68,4107,4107.000,418,2564,3989,4859,6764,8462,9963,14404,21120
69,4086,4086.000,440,2534,4140,4888,6814,8549,10154,14622,17046
70,4150,4150.000,430,2450,4048,4831,6747,8444,10132,14295,19916
71,4079,4079.000,439,2475,4032,4888,6751,8607,10746,14720,17728
72,4107,4107.000,441,2429,4045,4879,6814,8648,10703,14744,19109
73,4154,4154.000,429,2408,3969,4804,6671,8471,10294,14807,20445
74,4232,4232.000,408,2388,3799,4726,6676,8350,9845,14327,18136
75,4218,4218.000,439,2362,3856,4740,6585,8404,10463,14678,18678
76,4199,4199.000,441,2378,4091,4758,6574,8427,10143,14294,17619
77,4204,4204.000,430,2367,3872,4750,6666,8450,10072,14447,18766
78,4235,4235.000,430,2379,3744,4722,6691,8360,10026,14509,19193
79,4041,4041.000,418,2451,4306,4942,6876,8711,10307,14824,18065
80,3918,3918.000,461,2507,4173,5107,7098,9068,11359,15973,19577
81,3979,3979.000,449,2469,4041,5026,7059,8901,11368,15728,26077
82,4116,4116.000,423,2422,3935,4847,6801,8580,10374,14703,19116
83,4225,4225.000,445,2369,3778,4728,6667,8408,9920,14412,17834
84,4184,4184.000,443,2377,3893,4800,6781,8552,10425,14910,18344
85,4099,4099.000,445,2357,4099,4856,6752,8573,10465,15052,18813
86,4233,4233.000,455,2316,3856,4723,6665,8369,10018,14168,17465
87,4054,4054.000,429,2379,4105,4930,6884,8677,11335,15379,19237
88,4178,4178.000,441,2377,3846,4783,6743,8519,10484,14482,18637
89,4079,4079.000,426,2332,4042,4907,6801,8820,11636,15030,18559
90,4084,4084.000,411,2372,4006,4896,6682,8572,10720,15586,31239
91,4123,4123.000,436,2379,4002,4851,6828,8604,10609,14909,19112
92,4183,4183.000,454,2346,3940,4773,6722,8507,9992,14410,18778
93,4081,4081.000,436,2401,4262,4890,6758,8614,10636,14876,19916
94,4122,4122.000,448,2360,4189,4851,6711,8518,10967,14752,18138
95,4050,4050.000,441,2402,4281,4943,6837,8805,10727,14931,21435
96,4208,4208.000,443,2311,3778,4737,6717,8412,9942,14858,18751
97,4169,4169.000,438,2324,3883,4804,6711,8534,10719,14975,27695
98,4237,4237.000,389,2331,3745,4713,6619,8469,9978,14435,18916
99,4114,4114.000,456,2374,4138,4864,6773,8687,10911,14572,19661
100,4110,4110.000,415,2351,4051,4851,6793,8627,10777,15163,26821
101,4099,4099.000,414,2381,4192,4884,6752,8547,11056,15104,25060
102,4110,4110.000,462,2375,3890,4862,6762,8708,10990,15341,19115
103,4091,4091.000,451,2383,3836,4888,6852,8770,11290,15274,19079
104,4059,4059.000,428,2376,4171,4934,6785,8935,10988,15233,28340
105,3607,3607.000,439,2469,4439,5534,7478,11075,14624,17568,25428
106,3707,3707.000,422,2434,4262,5390,7221,10936,13809,17185,26564
107,3657,3657.000,432,2552,4323,5471,7501,10336,13962,17934,35013
108,3825,3825.000,457,2468,4049,5221,7171,9629,13136,17011,22582
109,3774,3774.000,403,2400,4206,5298,7201,10121,13755,18257,33152
110,3934,3934.000,433,2471,4259,5072,7080,8967,11080,15522,29709
111,4013,4013.000,440,2397,4098,4996,6918,8936,11491,16446,37479
112,3915,3915.000,435,2404,4254,5096,7115,9137,11563,16336,32607
113,3890,3890.000,422,2325,4116,5141,7059,9397,12932,17524,37738
114,4280,4280.000,446,2314,3795,4663,6515,8290,9716,14537,18652
115,4280,4280.000,444,2298,3791,4682,6559,8417,9882,14769,17505
116,4170,4170.000,412,2368,4015,4791,6675,8305,10095,15014,17958
117,4259,4259.000,431,2304,3713,4691,6536,8408,10060,15050,32242
118,4150,4150.000,445,2296,3906,4817,6767,8492,10418,15346,30882
119,4129,4129.000,426,2362,3992,4837,6793,8629,10116,15096,31718
120,4232,4232.000,441,2312,3703,4728,6599,8474,10369,14964,30065
121,4212,4212.000,381,2313,3823,4745,6663,8427,10387,14776,26622
122,4389,4389.000,408,2237,3499,4554,6401,8204,9758,14607,31338
123,4262,4262.000,428,2326,3808,4698,6586,8313,9954,14861,19219
124,4145,4145.000,453,2345,4010,4817,6700,8585,10469,15020,34643
125,4100,4100.000,450,2346,4017,4880,6859,8734,10515,15355,31565
126,4172,4172.000,401,2348,3992,4782,6797,8493,9868,14724,30513
127,4184,4184.000,429,2310,3886,4787,6758,8556,10230,14800,29363
128,4252,4252.000,430,2263,3788,4696,6580,8365,10177,15011,27213
129,4166,4166.000,425,2337,4115,4792,6687,8455,10138,15135,30531
130,4283,4283.000,433,2286,3697,4668,6609,8336,9887,14451,31267
131,4264,4264.000,411,2290,3700,4695,6560,8394,10075,14590,42480
132,4110,4110.000,436,2336,3893,4858,6745,8658,10726,15332,35804
133,4155,4155.000,445,2313,3984,4810,6726,8601,10585,14666,28448
134,4203,4203.000,426,2323,3912,4761,6675,8474,10222,14558,28747
135,4205,4205.000,421,2298,3925,4754,6629,8469,10422,15046,33478
136,4153,4153.000,381,2310,3999,4807,6694,8571,10907,14812,28893
137,4308,4308.000,415,2254,3620,4649,6545,8316,9945,14703,39134
138,4186,4186.000,443,2318,3821,4769,6646,8442,10335,15331,30075
139,4066,4066.000,447,2361,3952,4922,6941,8770,10734,15469,33258
140,4067,4067.000,445,2372,3989,4913,6882,8752,10172,15481,32017
141,4131,4131.000,440,2336,3811,4835,6760,8677,10684,15406,29083
142,4199,4199.000,420,2334,3778,4770,6721,8505,9879,14966,30369
143,4146,4146.000,414,2337,3930,4809,6800,8555,10188,14844,29980
